App name,Date,Time,Duration_Seconds
Samsung Notes,4/15/23,0.48,9
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,8
Samsung Notes,4/15/23,0.48,20
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,53
Samsung Notes,4/15/23,0.48,9
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,2
Samsung Notes,4/15/23,0.48,8
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,1
Samsung Notes,4/15/23,0.48,8
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,18
Samsung Notes,4/15/23,0.48,8
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,7
Samsung Notes,4/15/23,0.48,8
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.48,45
Samsung Notes,4/15/23,0.48,8
Screen on (locked),4/15/23,0.48,0
Screen off (locked),4/15/23,0.47,207
Samsung Notes,4/15/23,0.47,9
Screen on (locked),4/15/23,0.47,0
Screen off (locked),4/15/23,0.47,15
Samsung Notes,4/15/23,0.47,26
Screen on (locked),4/15/23,0.47,0
Screen off (locked),4/15/23,0.47,81
Samsung Notes,4/15/23,0.47,8
Screen on (locked),4/15/23,0.47,0
Screen off (locked),4/15/23,0.47,4
Samsung Notes,4/15/23,0.47,28
Screen on (locked),4/15/23,0.47,0
Screen off (locked),4/15/23,0.47,26
Screen on (locked),4/15/23,0.47,44
Screen off (locked),4/15/23,0.46,979
Google,4/15/23,0.46,1
Chrome,4/15/23,0.46,306
Google,4/15/23,0.46,8
Screen on (unlocked),4/15/23,0.46,1
Screen on (locked),4/15/23,0.46,0
Screen off (locked),4/15/23,0.45,695
Screen on (locked),4/15/23,0.45,7
Screen off (locked),4/15/23,0.45,78
Screen on (locked),4/15/23,0.45,0
Screen off (locked),4/15/23,0.43,975
Crunchyroll,4/15/23,0.43,6
Phone,4/15/23,0.43,3
Call,4/15/23,0.43,65
Phone,4/15/23,0.43,7
Screen on (unlocked),4/15/23,0.43,0
Screen off,4/15/23,0.43,0
Screen off (locked),4/15/23,0.43,33
Galaxy Watch PlugIn,4/15/23,0.43,326
Galaxy Wearable,4/15/23,0.43,11
Galaxy Watch PlugIn,4/15/23,0.43,49
Samsung Internet,4/15/23,0.43,6
Screen on (unlocked),4/15/23,0.43,6
Screen on (locked),4/15/23,0.43,0
Screen off (locked),4/15/23,0.43,140
Snapchat,4/15/23,0.43,73
Screen on (unlocked),4/15/23,0.43,0
Screen on (locked),4/15/23,0.43,0
Screen off (locked),4/15/23,0.39,2948
Spotify,4/15/23,0.39,3
Screen on (unlocked),4/15/23,0.39,0
Screen on (locked),4/15/23,0.39,3
Screen off (locked),4/15/23,0.39,415
Spotify,4/15/23,0.39,37
Screen on (unlocked),4/15/23,0.39,8
Screen on (locked),4/15/23,0.39,0
Screen off (locked),4/15/23,0.38,241
Screen on (locked),4/15/23,0.38,7
Screen off (locked),4/15/23,0.38,184
Call,4/15/23,0.38,22
Screen on (locked),4/15/23,0.38,0
Screen off (locked),4/15/23,0.38,347
Galaxy Watch PlugIn,4/15/23,0.38,4
Companion Device Manager,4/15/23,0.38,1
Galaxy Watch PlugIn,4/15/23,0.38,1
Galaxy Wearable,4/15/23,0.38,27
Galaxy Watch PlugIn,4/15/23,0.38,5
Galaxy Wearable,4/15/23,0.38,33
Snapchat,4/15/23,0.37,82
Crunchyroll,4/15/23,0.37,166
Screen on (unlocked),4/15/23,0.37,0
Screen off,4/15/23,0.37,0
Screen off (locked),4/15/23,0.37,21
Google,4/15/23,0.37,14
Google,4/15/23,0.37,4
Amazon Shopping,4/15/23,0.37,38
Screen on (unlocked),4/15/23,0.37,17
Screen on (locked),4/15/23,0.37,0
Screen off (locked),4/15/23,0.37,93
Screen on (locked),4/15/23,0.37,7
Screen off (locked),4/15/23,0.37,1
Snapchat,4/15/23,0.37,28
Screen on (unlocked),4/15/23,0.37,2
Screen on (locked),4/15/23,0.37,0
Screen off (locked),4/15/23,0.36,566
Screen on (unlocked),4/15/23,0.36,4
Screen on (locked),4/15/23,0.36,0
Screen off (locked),4/15/23,0.36,309
Call,4/15/23,0.36,11
Screen on (locked),4/15/23,0.36,0
Screen off (locked),4/15/23,0.35,477
Snapchat,4/15/23,0.35,81
Snapchat,4/15/23,0.35,44
Screen on (unlocked),4/15/23,0.35,3
Screen on (locked),4/15/23,0.35,0
Screen off (locked),4/15/23,0.35,32
Snapchat,4/15/23,0.35,106
Screen on (unlocked),4/15/23,0.35,0
Screen off,4/15/23,0.35,0
Screen off (locked),4/15/23,0.35,7
Screen on (locked),4/15/23,0.35,7
Screen off (locked),4/15/23,0.35,63
Google,4/15/23,0.35,7
Screen on (unlocked),4/15/23,0.35,3
Screen on (locked),4/15/23,0.35,0
Screen off (locked),4/15/23,0.33,1310
Wells Fargo,4/15/23,0.33,39
Capital One,4/15/23,0.33,25
Screen on (unlocked),4/15/23,0.33,15
Screen on (locked),4/15/23,0.33,0
Screen off (locked),4/15/23,0.32,1098
Google,4/15/23,0.32,10
Screen on (locked),4/15/23,0.32,0
Screen off (locked),4/15/23,0.3,1408
Google,4/15/23,0.3,10
Screen on (locked),4/15/23,0.3,0
Screen off (locked),4/15/23,0.3,44
Gallery,4/15/23,0.3,8
Finder,4/15/23,0.3,4
Photos,4/15/23,0.3,125
Photos,4/15/23,0.3,24
Permission controller,4/15/23,0.3,2
Photos,4/15/23,0.3,1
Permission controller,4/15/23,0.3,4
Finder,4/15/23,0.3,4
Drive,4/15/23,0.3,4
Photos,4/15/23,0.3,2
Permission controller,4/15/23,0.3,2
Finder,4/15/23,0.3,8
Camera,4/15/23,0.3,2
Camera,4/15/23,0.3,2
Samsung Internet,4/15/23,0.3,13
Chrome,4/15/23,0.3,15
Chrome,4/15/23,0.3,7
Snapchat,4/15/23,0.3,1
Snapchat,4/15/23,0.3,70
Finder,4/15/23,0.3,1
Messages,4/15/23,0.3,13
Gallery,4/15/23,0.3,3
Camera,4/15/23,0.3,3
Instagram,4/15/23,0.3,15
Screen on (unlocked),4/15/23,0.3,0
Wireless emergency alerts,4/15/23,0.3,7
Screen on (locked),4/15/23,0.3,0
Screen off (locked),4/15/23,0.25,4467
Wireless emergency alerts,4/15/23,0.24,360
Screen on (locked),4/15/23,0.24,0
Screen off (locked),4/15/23,0.23,1079
Screen on (locked),4/15/23,0.23,6
Instagram,4/15/23,0.17,5178
Screen off (locked),4/15/23,0.17,0
Camera,4/15/23,0.17,1
Screen on (locked),4/15/23,0.17,1
Screen off (locked),4/15/23,0.17,30
Instagram,4/15/23,0.14,2333
Chrome,4/15/23,0.14,5
Chrome,4/15/23,0.14,477
Gmail,4/15/23,0.14,64
Screen on (unlocked),4/15/23,0.14,32
Screen on (locked),4/15/23,0.14,0
Screen off (locked),4/15/23,0.13,753
Screen on (locked),4/15/23,0.13,8
Screen off (locked),4/15/23,0.13,21
Screen on (locked),4/15/23,0.13,13
Screen off (locked),4/15/23,0.11,1581
Screen on (locked),4/15/23,0.11,4
Screen off (locked),4/15/23,0.1,803
Chrome,4/15/23,0.1,23
Chrome,4/15/23,0.1,49
Google,4/15/23,0.1,62
Screen on (unlocked),4/15/23,0.1,0
Screen off,4/15/23,0.1,0
Screen off (locked),4/15/23,0.06,3108
Snapchat,4/15/23,0.06,8
Snapchat,4/15/23,0.06,30
Instagram,4/15/23,0.05,625
Chrome,4/15/23,0.05,25
Google,4/15/23,0.05,44
Screen on (unlocked),4/15/23,0.05,0
Screen off,4/15/23,0.05,0
Screen off (locked),4/15/23,0.05,156
Screen on (unlocked),4/15/23,0.05,0
Screen off,4/15/23,0.05,0
Screen off (locked),4/15/23,0.04,551
Gmail,4/15/23,0.04,1
Instagram,4/15/23,0.03,461
Snapchat,4/15/23,0.03,32
Gmail,4/15/23,0.03,3
Samsung Members,4/15/23,0.03,306
Screen on (unlocked),4/15/23,0.03,0
Screen on (locked),4/15/23,0.03,2
Screen off (locked),4/15/23,0.02,1020
Phone,4/15/23,0.02,1
Screen on (unlocked),4/15/23,0.02,0
Screen off,4/15/23,0.02,0
Screen off (locked),4/15/23,0,1563
Clock,4/15/23,0,12
Screen on (locked),4/15/23,0,0
Screen off (locked),4/14/23,1,118
Snapchat,4/14/23,1,25
Screen on (unlocked),4/14/23,1,0
Screen off,4/14/23,1,1
Screen off (locked),4/14/23,0.99,771
Screen on (locked),4/14/23,0.99,7
Screen off (locked),4/14/23,0.95,3129
Screen on (locked),4/14/23,0.95,6
Screen off (locked),4/14/23,0.95,2
Weather,4/14/23,0.95,9
Screen on (unlocked),4/14/23,0.95,0
Screen off,4/14/23,0.95,0
Screen off (locked),4/14/23,0.94,1057
Instagram,4/14/23,0.94,77
Screen on (unlocked),4/14/23,0.94,0
Screen off,4/14/23,0.94,0
Screen off (locked),4/14/23,0.92,1587
Instagram,4/14/23,0.92,47
Screen on (unlocked),4/14/23,0.92,0
Screen off,4/14/23,0.92,1
Screen off (locked),4/14/23,0.92,368
Instagram,4/14/23,0.91,444
Screen on (unlocked),4/14/23,0.91,0
Screen off,4/14/23,0.91,0
Screen off (locked),4/14/23,0.91,38
Screen on (unlocked),4/14/23,0.91,0
Screen off,4/14/23,0.91,0
Screen off (locked),4/14/23,0.91,134
Screen on (unlocked),4/14/23,0.91,0
Screen off,4/14/23,0.91,0
Screen off (locked),4/14/23,0.9,391
Dokkan,4/14/23,0.9,78
Instagram,4/14/23,0.9,111
Snapchat,4/14/23,0.9,98
Screen on (unlocked),4/14/23,0.9,0
Screen off,4/14/23,0.9,1
Screen off (locked),4/14/23,0.9,246
Snapchat,4/14/23,0.89,540
Gmail,4/14/23,0.89,2
Screen on (unlocked),4/14/23,0.89,0
Screen off,4/14/23,0.89,0
Screen off (locked),4/14/23,0.89,608
Instagram,4/14/23,0.88,30
Google,4/14/23,0.88,19
Chrome,4/14/23,0.88,13
Google,4/14/23,0.88,34
Screen on (unlocked),4/14/23,0.88,0
Screen off,4/14/23,0.88,0
Screen off (locked),4/14/23,0.88,12
Chrome,4/14/23,0.88,33
Drive,4/14/23,0.88,137
Chrome,4/14/23,0.88,87
Google,4/14/23,0.88,62
Chrome,4/14/23,0.88,4
Camera,4/14/23,0.88,4
Chrome,4/14/23,0.88,12
Camera,4/14/23,0.88,4
Screen on (unlocked),4/14/23,0.88,1
Instagram,4/14/23,0.88,0
Screen on (locked),4/14/23,0.88,1
Screen off (locked),4/14/23,0.88,215
Instagram,4/14/23,0.87,257
Gallery,4/14/23,0.87,4
Gmail,4/14/23,0.87,7
Messages,4/14/23,0.87,7
Instagram,4/14/23,0.86,1080
Screen on (unlocked),4/14/23,0.86,0
Screen off,4/14/23,0.86,0
Screen off (locked),4/14/23,0.86,71
Screen on (locked),4/14/23,0.86,10
Screen off (locked),4/14/23,0.86,91
Instagram,4/14/23,0.86,81
Snapchat,4/14/23,0.86,170
Tile,4/14/23,0.86,2
Snapchat,4/14/23,0.86,39
Screen on (unlocked),4/14/23,0.86,0
Screen off,4/14/23,0.86,0
Screen off (locked),4/14/23,0.85,582
Screen on (locked),4/14/23,0.85,11
Screen off (locked),4/14/23,0.85,9
Screen on (locked),4/14/23,0.85,7
Screen off (locked),4/14/23,0.85,75
Maps,4/14/23,0.83,1235
Screen on (locked),4/14/23,0.83,10
Screen off (locked),4/14/23,0.83,152
YouTube,4/14/23,0.82,723
Phone,4/14/23,0.82,3
Call,4/14/23,0.82,50
Phone,4/14/23,0.82,3
Messages,4/14/23,0.82,3
YouTube,4/14/23,0.82,197
Screen on (unlocked),4/14/23,0.82,6
Screen on (locked),4/14/23,0.82,3
Screen off (locked),4/14/23,0.81,900
Gmail,4/14/23,0.81,7
Messages,4/14/23,0.81,28
Maps,4/14/23,0.81,1
Screen on (unlocked),4/14/23,0.81,0
Screen off,4/14/23,0.81,0
Screen off (locked),4/14/23,0.8,726
Screen on (locked),4/14/23,0.8,9
Maps,4/14/23,0.79,601
Android Auto,4/14/23,0.79,5
Screen on (unlocked),4/14/23,0.78,1
Phone,4/14/23,0.78,0
Maps,4/14/23,0.78,77
Screen on (locked),4/14/23,0.78,6
Screen off (locked),4/14/23,0.77,703
Phone,4/14/23,0.77,3
Call,4/14/23,0.77,39
Phone,4/14/23,0.77,8
Screen on (unlocked),4/14/23,0.77,0
Screen off,4/14/23,0.77,0
Screen off (locked),4/14/23,0.77,201
Screen on (locked),4/14/23,0.77,11
Android Auto,4/14/23,0.76,1021
Google,4/14/23,0.76,222
Gmail,4/14/23,0.75,3
Amazon Shopping,4/14/23,0.75,2
Messages,4/14/23,0.75,11
Android Auto,4/14/23,0.74,265
Maps,4/14/23,0.74,1
Android Auto,4/14/23,0.74,388
Maps,4/14/23,0.74,41
Android Auto,4/14/23,0.74,16
Maps,4/14/23,0.74,6
Messages,4/14/23,0.74,6
Screen on (unlocked),4/14/23,0.74,0
Screen off,4/14/23,0.74,0
Screen off (locked),4/14/23,0.73,821
Screen on (locked),4/14/23,0.73,6
Screen off (locked),4/14/23,0.73,148
App Usage,4/14/23,0.73,7
Messages,4/14/23,0.73,0
Opera,4/14/23,0.73,5
Opera,4/14/23,0.72,354
Instagram,4/14/23,0.71,1306
Messages,4/14/23,0.71,0
Amazon Shopping,4/14/23,0.71,7
Messages,4/14/23,0.71,35
Amazon Shopping,4/14/23,0.71,1
Amazon Shopping,4/14/23,0.71,0
Messages,4/14/23,0.71,0
Amazon Shopping,4/14/23,0.71,0
Messages,4/14/23,0.7,21
Amazon Shopping,4/14/23,0.7,1
Amazon Shopping,4/14/23,0.7,0
Messages,4/14/23,0.7,0
Amazon Shopping,4/14/23,0.7,0
Messages,4/14/23,0.7,0
Screen on (unlocked),4/14/23,0.7,1
Screen off (locked),4/14/23,0.7,89
Google,4/14/23,0.7,18
Instagram,4/14/23,0.7,1
Screen on (unlocked),4/14/23,0.7,1
Screen off (locked),4/14/23,0.7,10
Instagram,4/14/23,0.69,1363
Messages,4/14/23,0.69,15
Instagram,4/14/23,0.68,202
Messages,4/14/23,0.68,0
Snapchat,4/14/23,0.68,202
Messages,4/14/23,0.68,0
Gmail,4/14/23,0.68,1
Permission controller,4/14/23,0.68,0
Gmail,4/14/23,0.68,1
Spotify,4/14/23,0.68,2
Spotify,4/14/23,0.68,33
Opera,4/14/23,0.68,295
Messages,4/14/23,0.68,0
Opera,4/14/23,0.68,2
Screen on (unlocked),4/14/23,0.68,1
Screen off (locked),4/14/23,0.67,197
Opera,4/14/23,0.67,300
Spotify,4/14/23,0.67,8
Opera,4/14/23,0.67,239
Instagram,4/14/23,0.67,9
Spotify,4/14/23,0.67,2
Messages,4/14/23,0.67,18
Spotify,4/14/23,0.67,9
Opera,4/14/23,0.66,834
Screen on (unlocked),4/14/23,0.66,1
Screen off (locked),4/14/23,0.66,142
Messages,4/14/23,0.65,0
Opera,4/14/23,0.65,0
Screen on (unlocked),4/14/23,0.65,1
Screen off (locked),4/14/23,0.65,42
Messages,4/14/23,0.65,0
Opera,4/14/23,0.65,0
Messages,4/14/23,0.64,0
Gmail,4/14/23,0.64,0
Screen on (unlocked),4/14/23,0.64,1
Screen off (locked),4/14/23,0.64,9
Gmail,4/14/23,0.64,18
Permission controller,4/14/23,0.64,0
Gmail,4/14/23,0.64,1
Keep Notes,4/14/23,0.64,8
Keep Notes,4/14/23,0.64,1
Instagram,4/14/23,0.64,92
Spotify,4/14/23,0.64,3
Messages,4/14/23,0.64,0
Messages,4/14/23,0.64,0
Snapchat,4/14/23,0.64,0
Screen on (unlocked),4/14/23,0.64,1
Screen off (locked),4/14/23,0.64,58
Messages,4/14/23,0.64,30
Reminder,4/14/23,0.64,1
Screen on (unlocked),4/14/23,0.64,1
Screen off (locked),4/14/23,0.63,918
Reminder,4/14/23,0.63,8
Screen on (unlocked),4/14/23,0.63,1
Screen off (locked),4/14/23,0.62,184
Messages,4/14/23,0.62,0
Screen on (unlocked),4/14/23,0.62,1
Screen off (locked),4/14/23,0.62,584
Wells Fargo,4/14/23,0.62,16
Smart suggestions,4/14/23,0.62,0
Wells Fargo,4/14/23,0.62,16
Screen on (unlocked),4/14/23,0.62,1
Screen off (locked),4/14/23,0.6,1302
Screen on (unlocked),4/14/23,0.6,1
Screen off (locked),4/14/23,0.6,78
Snapchat,4/14/23,0.6,96
Screen on (unlocked),4/14/23,0.6,1
Screen off (locked),4/14/23,0.6,237
Gmail,4/14/23,0.6,27
Messages,4/14/23,0.6,0
Snapchat,4/14/23,0.59,0
Spotify,4/14/23,0.59,58
YouTube,4/14/23,0.57,1844
Screen on (unlocked),4/14/23,0.57,1
Screen off (locked),4/14/23,0.57,114
Messages,4/14/23,0.56,0
YouTube,4/14/23,0.56,0
Messages,4/14/23,0.56,0
Messages,4/14/23,0.53,0
YouTube,4/14/23,0.53,0
Messages,4/14/23,0.53,0
Snapchat,4/14/23,0.53,22
Phone,4/14/23,0.53,2
Screen on (unlocked),4/14/23,0.53,1
Screen off (locked),4/14/23,0.53,1
Phone,4/14/23,0.53,0
Call,4/14/23,0.52,473
Maps,4/14/23,0.52,0
Screen on (unlocked),4/14/23,0.52,1
Screen off (locked),4/14/23,0.52,12
Maps,4/14/23,0.52,6
Screen on (unlocked),4/14/23,0.52,1
Screen off (locked),4/14/23,0.52,12
Google,4/14/23,0.52,0
Maps,4/14/23,0.52,0
Screen on (unlocked),4/14/23,0.52,1
Screen off (locked),4/14/23,0.52,2
Phone,4/14/23,0.52,0
Android Auto,4/14/23,0.52,0
Phone,4/14/23,0.52,0
Android Auto,4/14/23,0.52,0
Screen on (unlocked),4/14/23,0.52,1
Screen off (locked),4/14/23,0.52,123
Phone,4/14/23,0.52,0
Call,4/14/23,0.51,413
Maps,4/14/23,0.51,0
Google,4/14/23,0.51,0
Maps,4/14/23,0.51,0
Android Auto,4/14/23,0.51,3
Maps,4/14/23,0.51,0
Screen on (unlocked),4/14/23,0.51,1
Screen off (locked),4/14/23,0.51,1
Maps,4/14/23,0.51,0
Screen on (unlocked),4/14/23,0.51,1
Screen off (locked),4/14/23,0.51,0
Phone,4/14/23,0.51,0
Android Auto,4/14/23,0.51,0
Phone,4/14/23,0.51,13
Call,4/14/23,0.5,89
Messages,4/14/23,0.5,0
Phone,4/14/23,0.5,0
Call,4/14/23,0.5,23
Phone,4/14/23,0.5,2
Screen on (unlocked),4/14/23,0.5,1
Screen off (locked),4/14/23,0.5,502
Snapchat,4/14/23,0.5,75
Screen on (unlocked),4/14/23,0.5,1
Screen off (locked),4/14/23,0.49,969
Gmail,4/14/23,0.49,2
Chrome,4/14/23,0.48,116
Chrome,4/14/23,0.48,98
Screen on (unlocked),4/14/23,0.48,1
Screen off (locked),4/14/23,0.48,33
Chrome,4/14/23,0.48,247
Google,4/14/23,0.48,26
Opera,4/14/23,0.47,435
Screen on (unlocked),4/14/23,0.47,1
Screen off (locked),4/14/23,0.47,98
Opera,4/14/23,0.44,3054
Instagram,4/14/23,0.43,617
Messages,4/14/23,0.43,0
Snapchat,4/14/23,0.43,0
Opera,4/14/23,0.43,6
Screen on (unlocked),4/14/23,0.43,1
Screen off (locked),4/14/23,0.41,1270
Opera,4/14/23,0.41,69
Messages,4/14/23,0.41,47
Opera,4/14/23,0.39,1247
App Usage,4/14/23,0.39,4
Opera,4/14/23,0.39,714
Spotify,4/14/23,0.39,20
Opera,4/14/23,0.38,695
Screen on (unlocked),4/14/23,0.38,1
Screen on (locked),4/14/23,0.38,4
Screen off (locked),4/14/23,0.38,85
Screen on (locked),4/14/23,0.38,7
Screen off (locked),4/14/23,0.37,163
Opera,4/14/23,0.36,1152
Messages,4/14/23,0.36,19
Opera,4/14/23,0.36,159
Screen on (unlocked),4/14/23,0.36,0
Screen off,4/14/23,0.36,0
Screen off (locked),4/14/23,0.36,41
Opera,4/14/23,0.36,16
Opera,4/14/23,0.35,408
Screen on (unlocked),4/14/23,0.35,0
Screen off,4/14/23,0.35,0
Screen off (locked),4/14/23,0.35,27
Messages,4/14/23,0.35,200
Opera,4/14/23,0.35,8
Screen on (unlocked),4/14/23,0.35,0
Screen off,4/14/23,0.35,0
Screen off (locked),4/14/23,0.35,36
Maps,4/14/23,0.35,8
Screen on (locked),4/14/23,0.35,0
Screen off (locked),4/14/23,0.35,107
Screen on (locked),4/14/23,0.35,16
Maps,4/14/23,0.35,67
Opera,4/14/23,0.34,366
Google,4/14/23,0.34,158
Maps,4/14/23,0.34,624
Android Auto,4/14/23,0.33,121
System UI,4/14/23,0.33,3
Android Auto,4/14/23,0.33,1
Maps,4/14/23,0.33,278
Opera,4/14/23,0.33,42
Keep Notes,4/14/23,0.33,17
Maps,4/14/23,0.33,1
Android Auto,4/14/23,0.33,1
Opera,4/14/23,0.33,20
Screen on (unlocked),4/14/23,0.33,0
Screen off,4/14/23,0.33,0
Screen off (locked),4/14/23,0.33,362
Opera,4/14/23,0.32,271
Instagram,4/14/23,0.32,2
Screen on (unlocked),4/14/23,0.32,0
Screen on (locked),4/14/23,0.32,0
Screen off (locked),4/14/23,0.32,138
Instagram,4/14/23,0.32,230
Instagram,4/14/23,0.31,240
Gmail,4/14/23,0.31,19
Permission controller,4/14/23,0.31,1
Gmail,4/14/23,0.31,1
Maps,4/14/23,0.31,13
Screen on (unlocked),4/14/23,0.31,0
Screen off,4/14/23,0.31,0
Screen off (locked),4/14/23,0.31,470
Weather,4/14/23,0.31,6
Screen on (unlocked),4/14/23,0.31,0
Screen on (locked),4/14/23,0.31,1
Screen off (locked),4/14/23,0.31,188
Screen on (locked),4/14/23,0.31,11
Screen off (locked),4/14/23,0.3,235
Screen on (unlocked),4/14/23,0.3,0
Clock,4/14/23,0.3,12
Screen on (locked),4/14/23,0.3,0
Screen off (locked),4/14/23,0.3,115
Screen on (locked),4/14/23,0.3,7
Screen off (locked),4/14/23,0.3,285
Clock,4/14/23,0.3,14
Screen on (locked),4/14/23,0.3,0
Screen off (locked),4/14/23,0.3,88
Clock,4/14/23,0.3,18
Screen on (locked),4/14/23,0.3,0
Screen off (locked),4/14/23,0.29,467
Clock,4/14/23,0.29,14
Screen on (locked),4/14/23,0.29,0
Screen off (locked),4/14/23,0.29,281
Clock,4/14/23,0.29,19
Screen on (locked),4/14/23,0.29,0
Screen off (locked),4/14/23,0.29,157
Clock,4/14/23,0.28,323
Screen on (locked),4/14/23,0.28,0
Screen off (locked),4/14/23,0.28,390
Clock,4/14/23,0.28,30
Screen on (locked),4/14/23,0.28,0
Screen off (locked),4/14/23,0.27,571
Clock,4/14/23,0.27,27
Screen on (locked),4/14/23,0.27,0
Screen off (locked),4/14/23,0.14,11148
Screen on (locked),4/14/23,0.14,7
Screen off,4/14/23,0.14,4
Snapchat,4/14/23,0.14,36
Finder,4/14/23,0.14,1
Gmail,4/14/23,0.14,87
Finder,4/14/23,0.14,18
Wells Fargo,4/14/23,0.14,10
Samsung Pass,4/14/23,0.14,9
Autofill with Samsung Pass,4/14/23,0.14,1
Wells Fargo,4/14/23,0.14,8
Samsung Pass,4/14/23,0.14,13
Wells Fargo,4/14/23,0.14,12
Gallery,4/14/23,0.14,106
Messages,4/14/23,0.14,27
Samsung Internet,4/14/23,0.14,2
Google Play Store,4/14/23,0.14,2
Samsung Internet,4/14/23,0.14,45
Keep Notes,4/14/23,0.14,29
Chrome,4/14/23,0.13,67
Chrome,4/14/23,0.13,2
Chrome,4/14/23,0.13,101
LinkedIn,4/14/23,0.13,27
Wells Fargo,4/14/23,0.13,3
Finder,4/14/23,0.13,7
Instagram,4/14/23,0.13,377
Messages,4/14/23,0.13,19
Gallery,4/14/23,0.13,27
Snapchat,4/14/23,0.13,170
Finder,4/14/23,0.13,1
Screen on (unlocked),4/14/23,0.13,0
Screen on (locked),4/14/23,0.13,8
Screen off (locked),4/14/23,0.01,9550
Screen on (unlocked),4/14/23,0.01,0
Screen off,4/14/23,0.01,0
Screen off (locked),4/14/23,0.01,734
Screen on (locked),4/14/23,0,309
Screen off (locked),4/14/23,0,194
Clock,4/14/23,0,11
Screen on (locked),4/14/23,0,0
Screen off (locked),4/13/23,0.98,1632
YouTube,4/13/23,0.98,9
Screen on (unlocked),4/13/23,0.98,0
Screen off,4/13/23,0.98,0
Screen off (locked),4/13/23,0.97,598
YouTube,4/13/23,0.97,7
Screen on (unlocked),4/13/23,0.97,0
Screen off,4/13/23,0.97,0
Screen off (locked),4/13/23,0.97,691
Call,4/13/23,0.96,565
Messages,4/13/23,0.95,654
YouTube,4/13/23,0.94,598
Screen on (unlocked),4/13/23,0.94,1
Screen on (locked),4/13/23,0.94,2
Screen off (locked),4/13/23,0.94,14
YouTube,4/13/23,0.91,2710
Gmail,4/13/23,0.91,3
Screen on (unlocked),4/13/23,0.91,0
Screen off,4/13/23,0.91,0
Screen off (locked),4/13/23,0.91,43
Phone,4/13/23,0.91,1
Screen on (unlocked),4/13/23,0.91,0
Screen off,4/13/23,0.91,0
Screen off (locked),4/13/23,0.91,82
Phone,4/13/23,0.91,48
Call,4/13/23,0.91,28
Phone,4/13/23,0.91,1
Instagram,4/13/23,0.91,63
Phone,4/13/23,0.91,2
Call,4/13/23,0.91,235
Phone,4/13/23,0.91,8
Messages,4/13/23,0.91,33
Phone,4/13/23,0.91,1
Instagram,4/13/23,0.91,79
Gallery,4/13/23,0.91,18
Screen on (unlocked),4/13/23,0.9,0
Screen off,4/13/23,0.9,0
Screen off (locked),4/13/23,0.9,612
Messages,4/13/23,0.9,14
Screen on (unlocked),4/13/23,0.9,0
Screen off,4/13/23,0.9,0
Screen off (locked),4/13/23,0.89,442
Screen on (unlocked),4/13/23,0.89,0
Screen off,4/13/23,0.89,0
Screen off (locked),4/13/23,0.89,324
Messages,4/13/23,0.89,7
Screen on (locked),4/13/23,0.89,0
Screen off (locked),4/13/23,0.89,172
Messages,4/13/23,0.89,19
Screen on (unlocked),4/13/23,0.89,0
Screen off,4/13/23,0.89,1
Screen off (locked),4/13/23,0.88,285
Samsung Notes,4/13/23,0.88,29
Screen on (locked),4/13/23,0.88,0
Screen off (locked),4/13/23,0.88,9
Calendar,4/13/23,0.88,6
Screen on (unlocked),4/13/23,0.88,0
Screen off,4/13/23,0.88,0
Screen off (locked),4/13/23,0.88,45
Messages,4/13/23,0.88,20
Screen on (unlocked),4/13/23,0.88,0
Screen off,4/13/23,0.88,0
